EMC,Location,Analyte,Flow,Run
0.03146519884467125,1376313964_MD,Phosphorus,Outflow,1
0.04587997868657112,1376313964_MD,Phosphorus,Outflow,1
0.07140325009822845,1376313964_MD,Phosphorus,Outflow,1
0.02817859686911106,1376313964_MD,Phosphorus,Outflow,1
0.2535814642906189,1376313964_MD,Phosphorus,Outflow,1
0.07404782623052597,1376313964_MD,Phosphorus,Outflow,1
0.08222681283950806,1376313964_MD,Phosphorus,Outflow,1
0.05969827994704247,1376313964_MD,Phosphorus,Outflow,1
0.3087544441223145,1376313964_MD,Phosphorus,Outflow,1
0.03704488649964333,1376313964_MD,Phosphorus,Outflow,1
0.01420314610004425,1376313964_MD,Phosphorus,Outflow,2
0.0628180280327797,1376313964_MD,Phosphorus,Outflow,2
0.05011647194623947,1376313964_MD,Phosphorus,Outflow,2
0.03905780985951424,1376313964_MD,Phosphorus,Outflow,2
0.08487245440483093,1376313964_MD,Phosphorus,Outflow,2
0.04587997868657112,1376313964_MD,Phosphorus,Outflow,2
0.03259797766804695,1376313964_MD,Phosphorus,Outflow,2
0.09392473101615906,1376313964_MD,Phosphorus,Outflow,2
0.03146519884467125,1376313964_MD,Phosphorus,Outflow,2
0.05554084107279778,1376313964_MD,Phosphorus,Outflow,2
0.116867370903492,1376313964_MD,Phosphorus,Outflow,3
0.03259797766804695,1376313964_MD,Phosphorus,Outflow,3
0.09687115252017975,1376313964_MD,Phosphorus,Outflow,3
0.0303704496473074,1376313964_MD,Phosphorus,Outflow,3
0.03146519884467125,1376313964_MD,Phosphorus,Outflow,3
0.0628180280327797,1376313964_MD,Phosphorus,Outflow,3
0.05011647194623947,1376313964_MD,Phosphorus,Outflow,3
0.02758452855050564,1376313964_MD,Phosphorus,Outflow,3
0.07140325009822845,1376313964_MD,Phosphorus,Outflow,3
0.02817859686911106,1376313964_MD,Phosphorus,Outflow,3
0.01853924617171288,1376313964_MD,Phosphorus,Outflow,4
0.01420314610004425,1376313964_MD,Phosphorus,Outflow,4
0.05011647194623947,1376313964_MD,Phosphorus,Outflow,4
0.08127263188362122,1376313964_MD,Phosphorus,Outflow,4
0.03259797766804695,1376313964_MD,Phosphorus,Outflow,4
0.1697864532470703,1376313964_MD,Phosphorus,Outflow,4
0.0669601708650589,1376313964_MD,Phosphorus,Outflow,4
0.04936445876955986,1376313964_MD,Phosphorus,Outflow,4
0.3087544441223145,1376313964_MD,Phosphorus,Outflow,4
0.04216548427939415,1376313964_MD,Phosphorus,Outflow,4
0.05860210955142975,1376313964_MD,Phosphorus,Outflow,5
0.09687115252017975,1376313964_MD,Phosphorus,Outflow,5
0.04587939009070396,1376313964_MD,Phosphorus,Outflow,5
0.07404782623052597,1376313964_MD,Phosphorus,Outflow,5
0.07140325009822845,1376313964_MD,Phosphorus,Outflow,5
0.08127263188362122,1376313964_MD,Phosphorus,Outflow,5
0.09392473101615906,1376313964_MD,Phosphorus,Outflow,5
0.02817859686911106,1376313964_MD,Phosphorus,Outflow,5
0.04216548427939415,1376313964_MD,Phosphorus,Outflow,5
0.03279413655400276,1376313964_MD,Phosphorus,Outflow,5
0.04587997868657112,1376313964_MD,Phosphorus,Outflow,6
0.0303704496473074,1376313964_MD,Phosphorus,Outflow,6
0.01420314610004425,1376313964_MD,Phosphorus,Outflow,6
0.05969827994704247,1376313964_MD,Phosphorus,Outflow,6
0.05554084107279778,1376313964_MD,Phosphorus,Outflow,6
0.03704488649964333,1376313964_MD,Phosphorus,Outflow,6
0.01853924617171288,1376313964_MD,Phosphorus,Outflow,6
0.07140325009822845,1376313964_MD,Phosphorus,Outflow,6
0.02758452855050564,1376313964_MD,Phosphorus,Outflow,6
0.03111312352120876,1376313964_MD,Phosphorus,Outflow,6
0.03704488649964333,1376313964_MD,Phosphorus,Outflow,7
0.0669601708650589,1376313964_MD,Phosphorus,Outflow,7
0.06243304908275604,1376313964_MD,Phosphorus,Outflow,7
0.08487245440483093,1376313964_MD,Phosphorus,Outflow,7
0.01420314610004425,1376313964_MD,Phosphorus,Outflow,7
0.0303704496473074,1376313964_MD,Phosphorus,Outflow,7
0.03111312352120876,1376313964_MD,Phosphorus,Outflow,7
