EMC,Location,Analyte,Flow
12.0,6_CACTA002,Copper,Inflow
9.2,6_CACTA002,Copper,Inflow
10.0,6_CACTA002,Copper,Inflow
11.0,6_CACTA002,Copper,Inflow
6.9,6_CACTA002,Copper,Inflow
6.8,6_CACTA002,Copper,Inflow
4.7,6_CACTA002,Copper,Inflow
15.0,6_CACTA002,Copper,Inflow
16.0,6_CACTA002,Copper,Inflow
5.1,6_CACTA002,Copper,Inflow
5.3,6_CACTA002,Copper,Inflow
6.5,6_CACTA002,Copper,Inflow
9.0,6_CACTA002,Copper,Inflow
8.2,6_CACTA002,Copper,Inflow
9.5,6_CACTA002,Copper,Inflow
11.0,6_CACTA002,Copper,Inflow
