,N,Quartile,median,std,rpd,Location,Flow,Analyte,NumObservations,NumObservationsBelowDetect,NearMedianDetectionLimit,skewnessCategory,distributionCategory,changeRPD,percentOriginal
0,n=5,0.1,1.808000040054321,1.4049831246593927,61.30263625500179,1980780486_CA,Inflow,Copper,22,2,2,no_skew,BCPEo,0.0,22.727272727272727
1,n=5,0.25,2.720000028610229,1.8279708679558344,54.061834297201614,1980780486_CA,Inflow,Copper,22,2,2,no_skew,BCPEo,0.0,22.727272727272727
2,n=5,0.5,4.960000038146973,2.1678852094504673,34.82871495992194,1980780486_CA,Inflow,Copper,22,2,2,no_skew,BCPEo,0.0,22.727272727272727
3,n=5,0.75,8.029999732971191,2.491910168486707,26.478441545186637,1980780486_CA,Inflow,Copper,22,2,2,no_skew,BCPEo,0.0,22.727272727272727
4,n=5,0.9,9.752000045776365,2.0823683906555086,20.7638809334904,1980780486_CA,Inflow,Copper,22,2,2,no_skew,BCPEo,0.0,22.727272727272727
5,n=10,0.1,1.5009999871253965,0.8793479887366962,50.44502841550166,1980780486_CA,Inflow,Copper,22,2,2,no_skew,BCPEo,10.857607839500126,45.45454545454545
6,n=10,0.25,2.3875000178813934,1.1016159341806615,33.94238110812737,1980780486_CA,Inflow,Copper,22,2,2,no_skew,BCPEo,20.119453189074243,45.45454545454545
7,n=10,0.5,5.56000018119812,1.311319124406092,20.978592378152037,1980780486_CA,Inflow,Copper,22,2,2,no_skew,BCPEo,13.850122581769902,45.45454545454545
8,n=10,0.75,8.075000047683714,1.446466279900397,14.231204077441115,1980780486_CA,Inflow,Copper,22,2,2,no_skew,BCPEo,12.247237467745522,45.45454545454545
9,n=10,0.9,10.939999866485598,1.4755677363109925,10.481222182552976,1980780486_CA,Inflow,Copper,22,2,2,no_skew,BCPEo,10.282658750937426,45.45454545454545
10,n=15,0.1,1.3760000228881837,0.5174547253879734,38.0681783852163,1980780486_CA,Inflow,Copper,22,2,2,no_skew,BCPEo,12.376850030285361,68.18181818181817
11,n=15,0.25,2.305000007152557,0.7798413844243792,26.035794427993952,1980780486_CA,Inflow,Copper,22,2,2,no_skew,BCPEo,7.906586680133419,68.18181818181817
12,n=15,0.5,5.069999933242798,1.059988224122911,14.766429616729074,1980780486_CA,Inflow,Copper,22,2,2,no_skew,BCPEo,6.212162761422963,68.18181818181817
13,n=15,0.75,8.530000209808351,1.041248484333175,10.41051036800311,1980780486_CA,Inflow,Copper,22,2,2,no_skew,BCPEo,3.8206937094380056,68.18181818181817
14,n=15,0.9,10.999999809265141,0.9936943139903711,7.291156244174482,1980780486_CA,Inflow,Copper,22,2,2,no_skew,BCPEo,3.1900659383784937,68.18181818181817
15,n=20,0.1,1.1050000429153444,0.21709342748350166,15.142442069522616,1980780486_CA,Inflow,Copper,22,2,2,no_skew,BCPEo,22.925736315693683,90.9090909090909
16,n=20,0.25,1.857499986886978,0.5126834487880538,17.800197435262195,1980780486_CA,Inflow,Copper,22,2,2,no_skew,BCPEo,8.235596992731757,90.9090909090909
17,n=20,0.5,5.069999933242798,0.49621032358994416,6.853356957911191,1980780486_CA,Inflow,Copper,22,2,2,no_skew,BCPEo,7.913072658817883,90.9090909090909
18,n=20,0.75,8.59250020980835,0.3234563488973329,4.237876848166046,1980780486_CA,Inflow,Copper,22,2,2,no_skew,BCPEo,6.172633519837063,90.9090909090909
19,n=20,0.9,11.359999847412116,0.28389978687151846,2.3360788957863985,1980780486_CA,Inflow,Copper,22,2,2,no_skew,BCPEo,4.955077348388084,90.9090909090909
