EMC,Location,Analyte,Flow
89,-1242007014_CO,TSS,Inflow
232,-1242007014_CO,TSS,Inflow
8,-1242007014_CO,TSS,Inflow
18,-1242007014_CO,TSS,Inflow
52,-1242007014_CO,TSS,Inflow
176,-1242007014_CO,TSS,Inflow
40,-1242007014_CO,TSS,Inflow
39,-1242007014_CO,TSS,Inflow
58,-1242007014_CO,TSS,Inflow
7,-1242007014_CO,TSS,Inflow
103,-1242007014_CO,TSS,Inflow
180,-1242007014_CO,TSS,Inflow
18,-1242007014_CO,TSS,Inflow
42,-1242007014_CO,TSS,Inflow
52,-1242007014_CO,TSS,Inflow
