EMC,Location,Analyte,Flow,Run
8.100000381469727,973713662_ZZ,TSS,Outflow,1
1.5,973713662_ZZ,TSS,Outflow,1
4.300000190734863,973713662_ZZ,TSS,Outflow,1
9.300000190734863,973713662_ZZ,TSS,Outflow,1
2.400000095367432,973713662_ZZ,TSS,Outflow,1
7.900000095367432,973713662_ZZ,TSS,Outflow,2
5.0,973713662_ZZ,TSS,Outflow,2
32.40000152587891,973713662_ZZ,TSS,Outflow,2
24.20000076293945,973713662_ZZ,TSS,Outflow,2
17.79999923706055,973713662_ZZ,TSS,Outflow,2
7.900000095367432,973713662_ZZ,TSS,Outflow,3
12.80000019073486,973713662_ZZ,TSS,Outflow,3
7.400000095367432,973713662_ZZ,TSS,Outflow,3
7.199999809265137,973713662_ZZ,TSS,Outflow,3
5.0,973713662_ZZ,TSS,Outflow,3
24.20000076293945,973713662_ZZ,TSS,Outflow,4
5.0,973713662_ZZ,TSS,Outflow,4
16.0,973713662_ZZ,TSS,Outflow,4
12.5,973713662_ZZ,TSS,Outflow,4
7.400000095367432,973713662_ZZ,TSS,Outflow,4
16.0,973713662_ZZ,TSS,Outflow,5
8.100000381469727,973713662_ZZ,TSS,Outflow,5
2.400000095367432,973713662_ZZ,TSS,Outflow,5
16.70000076293945,973713662_ZZ,TSS,Outflow,5
9.699999809265137,973713662_ZZ,TSS,Outflow,5
1.5,973713662_ZZ,TSS,Outflow,6
29.70000076293945,973713662_ZZ,TSS,Outflow,6
33.09999847412109,973713662_ZZ,TSS,Outflow,6
4.300000190734863,973713662_ZZ,TSS,Outflow,6
11.89999961853027,973713662_ZZ,TSS,Outflow,6
9.699999809265137,973713662_ZZ,TSS,Outflow,7
1.5,973713662_ZZ,TSS,Outflow,7
40.0,973713662_ZZ,TSS,Outflow,7
14.5,973713662_ZZ,TSS,Outflow,7
1.200000047683716,973713662_ZZ,TSS,Outflow,7
16.70000076293945,973713662_ZZ,TSS,Outflow,8
9.300000190734863,973713662_ZZ,TSS,Outflow,8
12.5,973713662_ZZ,TSS,Outflow,8
32.40000152587891,973713662_ZZ,TSS,Outflow,8
16.0,973713662_ZZ,TSS,Outflow,8
7.900000095367432,973713662_ZZ,TSS,Outflow,9
1.700000047683716,973713662_ZZ,TSS,Outflow,9
33.09999847412109,973713662_ZZ,TSS,Outflow,9
11.10000038146973,973713662_ZZ,TSS,Outflow,9
14.5,973713662_ZZ,TSS,Outflow,9
5.099999904632568,973713662_ZZ,TSS,Outflow,10
60.20000076293945,973713662_ZZ,TSS,Outflow,10
7.199999809265137,973713662_ZZ,TSS,Outflow,10
1.700000047683716,973713662_ZZ,TSS,Outflow,10
11.89999961853027,973713662_ZZ,TSS,Outflow,10
12.5,973713662_ZZ,TSS,Outflow,11
1.200000047683716,973713662_ZZ,TSS,Outflow,11
1.700000047683716,973713662_ZZ,TSS,Outflow,11
7.199999809265137,973713662_ZZ,TSS,Outflow,11
16.60000038146973,973713662_ZZ,TSS,Outflow,11
7.199999809265137,973713662_ZZ,TSS,Outflow,12
