EMC,Location,Analyte,Flow,Run
0.3199999928474426,-1242007014_CO,Phosphorus,Outflow,1
0.3899999856948853,-1242007014_CO,Phosphorus,Outflow,1
0.6019999980926514,-1242007014_CO,Phosphorus,Outflow,1
0.300000011920929,-1242007014_CO,Phosphorus,Outflow,1
0.1899999976158142,-1242007014_CO,Phosphorus,Outflow,1
0.6679999828338623,-1242007014_CO,Phosphorus,Outflow,2
0.2099999934434891,-1242007014_CO,Phosphorus,Outflow,2
0.6589999794960022,-1242007014_CO,Phosphorus,Outflow,2
0.3700000047683716,-1242007014_CO,Phosphorus,Outflow,2
0.3499999940395355,-1242007014_CO,Phosphorus,Outflow,2
0.4799999892711639,-1242007014_CO,Phosphorus,Outflow,3
0.261000007390976,-1242007014_CO,Phosphorus,Outflow,3
0.2599999904632568,-1242007014_CO,Phosphorus,Outflow,3
0.6159999966621399,-1242007014_CO,Phosphorus,Outflow,3
2.058000087738037,-1242007014_CO,Phosphorus,Outflow,3
0.6019999980926514,-1242007014_CO,Phosphorus,Outflow,4
0.6159999966621399,-1242007014_CO,Phosphorus,Outflow,4
0.3499999940395355,-1242007014_CO,Phosphorus,Outflow,4
0.6679999828338623,-1242007014_CO,Phosphorus,Outflow,4
0.25,-1242007014_CO,Phosphorus,Outflow,4
0.25,-1242007014_CO,Phosphorus,Outflow,5
0.2599999904632568,-1242007014_CO,Phosphorus,Outflow,5
0.5740000009536743,-1242007014_CO,Phosphorus,Outflow,5
0.3199999928474426,-1242007014_CO,Phosphorus,Outflow,5
0.300000011920929,-1242007014_CO,Phosphorus,Outflow,5
0.3899999856948853,-1242007014_CO,Phosphorus,Outflow,6
0.3700000047683716,-1242007014_CO,Phosphorus,Outflow,6
0.722000002861023,-1242007014_CO,Phosphorus,Outflow,6
0.261000007390976,-1242007014_CO,Phosphorus,Outflow,6
0.2199999988079071,-1242007014_CO,Phosphorus,Outflow,6
0.2599999904632568,-1242007014_CO,Phosphorus,Outflow,7
0.6159999966621399,-1242007014_CO,Phosphorus,Outflow,7
0.261000007390976,-1242007014_CO,Phosphorus,Outflow,7
0.300000011920929,-1242007014_CO,Phosphorus,Outflow,7
0.1899999976158142,-1242007014_CO,Phosphorus,Outflow,7
0.3199999928474426,-1242007014_CO,Phosphorus,Outflow,8
0.3199999928474426,-1242007014_CO,Phosphorus,Outflow,8
0.3700000047683716,-1242007014_CO,Phosphorus,Outflow,8
0.4799999892711639,-1242007014_CO,Phosphorus,Outflow,8
0.300000011920929,-1242007014_CO,Phosphorus,Outflow,8
0.300000011920929,-1242007014_CO,Phosphorus,Outflow,9
0.2300000041723251,-1242007014_CO,Phosphorus,Outflow,9
0.6019999980926514,-1242007014_CO,Phosphorus,Outflow,9
0.3199999928474426,-1242007014_CO,Phosphorus,Outflow,9
0.2099999934434891,-1242007014_CO,Phosphorus,Outflow,9
0.3700000047683716,-1242007014_CO,Phosphorus,Outflow,10
0.4099999964237213,-1242007014_CO,Phosphorus,Outflow,10
0.1599999964237213,-1242007014_CO,Phosphorus,Outflow,10
0.6019999980926514,-1242007014_CO,Phosphorus,Outflow,10
0.6589999794960022,-1242007014_CO,Phosphorus,Outflow,10
0.3899999856948853,-1242007014_CO,Phosphorus,Outflow,11
0.3199999928474426,-1242007014_CO,Phosphorus,Outflow,11
0.3100000023841858,-1242007014_CO,Phosphorus,Outflow,11
0.3899999856948853,-1242007014_CO,Phosphorus,Outflow,11
0.3499999940395355,-1242007014_CO,Phosphorus,Outflow,11
2.058000087738037,-1242007014_CO,Phosphorus,Outflow,12
0.300000011920929,-1242007014_CO,Phosphorus,Outflow,12
0.25,-1242007014_CO,Phosphorus,Outflow,12
0.722000002861023,-1242007014_CO,Phosphorus,Outflow,12
0.3899999856948853,-1242007014_CO,Phosphorus,Outflow,12
0.2099999934434891,-1242007014_CO,Phosphorus,Outflow,13
0.2599999904632568,-1242007014_CO,Phosphorus,Outflow,13
0.2099999934434891,-1242007014_CO,Phosphorus,Outflow,13
0.3199999928474426,-1242007014_CO,Phosphorus,Outflow,13
0.4799999892711639,-1242007014_CO,Phosphorus,Outflow,13
0.3899999856948853,-1242007014_CO,Phosphorus,Outflow,14
0.1599999964237213,-1242007014_CO,Phosphorus,Outflow,14
0.261000007390976,-1242007014_CO,Phosphorus,Outflow,14
0.300000011920929,-1242007014_CO,Phosphorus,Outflow,14
0.3199999928474426,-1242007014_CO,Phosphorus,Outflow,14
0.4799999892711639,-1242007014_CO,Phosphorus,Outflow,15
0.300000011920929,-1242007014_CO,Phosphorus,Outflow,15
0.4160000085830688,-1242007014_CO,Phosphorus,Outflow,15
0.6589999794960022,-1242007014_CO,Phosphorus,Outflow,15
0.2300000041723251,-1242007014_CO,Phosphorus,Outflow,15
0.2099999934434891,-1242007014_CO,Phosphorus,Outflow,16
0.4799999892711639,-1242007014_CO,Phosphorus,Outflow,16
0.4160000085830688,-1242007014_CO,Phosphorus,Outflow,16
0.1599999964237213,-1242007014_CO,Phosphorus,Outflow,16
0.3700000047683716,-1242007014_CO,Phosphorus,Outflow,16
0.2599999904632568,-1242007014_CO,Phosphorus,Outflow,17
0.6589999794960022,-1242007014_CO,Phosphorus,Outflow,17
0.300000011920929,-1242007014_CO,Phosphorus,Outflow,17
0.2199999988079071,-1242007014_CO,Phosphorus,Outflow,17
0.300000011920929,-1242007014_CO,Phosphorus,Outflow,17
0.25,-1242007014_CO,Phosphorus,Outflow,18
0.261000007390976,-1242007014_CO,Phosphorus,Outflow,18
0.2099999934434891,-1242007014_CO,Phosphorus,Outflow,18
0.2599999904632568,-1242007014_CO,Phosphorus,Outflow,18
0.300000011920929,-1242007014_CO,Phosphorus,Outflow,18
0.4799999892711639,-1242007014_CO,Phosphorus,Outflow,19
0.3199999928474426,-1242007014_CO,Phosphorus,Outflow,19
0.6679999828338623,-1242007014_CO,Phosphorus,Outflow,19
0.3700000047683716,-1242007014_CO,Phosphorus,Outflow,19
0.300000011920929,-1242007014_CO,Phosphorus,Outflow,19
0.2599999904632568,-1242007014_CO,Phosphorus,Outflow,20
0.1599999964237213,-1242007014_CO,Phosphorus,Outflow,20
0.3199999928474426,-1242007014_CO,Phosphorus,Outflow,20
0.3899999856948853,-1242007014_CO,Phosphorus,Outflow,20
0.722000002861023,-1242007014_CO,Phosphorus,Outflow,20
0.25,-1242007014_CO,Phosphorus,Outflow,21
0.4160000085830688,-1242007014_CO,Phosphorus,Outflow,21
0.2599999904632568,-1242007014_CO,Phosphorus,Outflow,21
0.6679999828338623,-1242007014_CO,Phosphorus,Outflow,21
0.2099999934434891,-1242007014_CO,Phosphorus,Outflow,21
0.6159999966621399,-1242007014_CO,Phosphorus,Outflow,22
0.1899999976158142,-1242007014_CO,Phosphorus,Outflow,22
0.25,-1242007014_CO,Phosphorus,Outflow,22
0.3499999940395355,-1242007014_CO,Phosphorus,Outflow,22
0.6679999828338623,-1242007014_CO,Phosphorus,Outflow,22
0.300000011920929,-1242007014_CO,Phosphorus,Outflow,23
0.25,-1242007014_CO,Phosphorus,Outflow,23
0.3700000047683716,-1242007014_CO,Phosphorus,Outflow,23
0.1599999964237213,-1242007014_CO,Phosphorus,Outflow,23
0.300000011920929,-1242007014_CO,Phosphorus,Outflow,23
0.6019999980926514,-1242007014_CO,Phosphorus,Outflow,24
0.261000007390976,-1242007014_CO,Phosphorus,Outflow,24
0.300000011920929,-1242007014_CO,Phosphorus,Outflow,24
0.3199999928474426,-1242007014_CO,Phosphorus,Outflow,24
0.1899999976158142,-1242007014_CO,Phosphorus,Outflow,24
2.058000087738037,-1242007014_CO,Phosphorus,Outflow,25
0.25,-1242007014_CO,Phosphorus,Outflow,25
0.4099999964237213,-1242007014_CO,Phosphorus,Outflow,25
0.300000011920929,-1242007014_CO,Phosphorus,Outflow,25
0.261000007390976,-1242007014_CO,Phosphorus,Outflow,25
0.4160000085830688,-1242007014_CO,Phosphorus,Outflow,26
0.4799999892711639,-1242007014_CO,Phosphorus,Outflow,26
0.300000011920929,-1242007014_CO,Phosphorus,Outflow,26
0.25,-1242007014_CO,Phosphorus,Outflow,26
0.4699999988079071,-1242007014_CO,Phosphorus,Outflow,26
0.3700000047683716,-1242007014_CO,Phosphorus,Outflow,27
