EMC,Location,Analyte,Flow
1.0,-1290174122_FL,TSS,Inflow
6.699999809265137,-1290174122_FL,TSS,Inflow
10.0,-1290174122_FL,TSS,Inflow
78.0,-1290174122_FL,TSS,Inflow
279.0,-1290174122_FL,TSS,Inflow
204.0,-1290174122_FL,TSS,Inflow
34.29999923706055,-1290174122_FL,TSS,Inflow
6.599999904632568,-1290174122_FL,TSS,Inflow
36.0,-1290174122_FL,TSS,Inflow
9.0,-1290174122_FL,TSS,Inflow
24.39999961853027,-1290174122_FL,TSS,Inflow
35.79999923706055,-1290174122_FL,TSS,Inflow
3.0,-1290174122_FL,TSS,Inflow
19.20000076293945,-1290174122_FL,TSS,Inflow
13.0,-1290174122_FL,TSS,Inflow
12.0,-1290174122_FL,TSS,Inflow
40.0,-1290174122_FL,TSS,Inflow
5.400000095367432,-1290174122_FL,TSS,Inflow
8.5,-1290174122_FL,TSS,Inflow
31.20000076293945,-1290174122_FL,TSS,Inflow
32.0,-1290174122_FL,TSS,Inflow
171.0,-1290174122_FL,TSS,Inflow
28.0,-1290174122_FL,TSS,Inflow
131.0,-1290174122_FL,TSS,Inflow
97.0,-1290174122_FL,TSS,Inflow
264.0,-1290174122_FL,TSS,Inflow
146.5,-1290174122_FL,TSS,Inflow
69.0,-1290174122_FL,TSS,Inflow
105.0,-1290174122_FL,TSS,Inflow
89.9000015258789,-1290174122_FL,TSS,Inflow
12.5,-1290174122_FL,TSS,Inflow
20.60000038146973,-1290174122_FL,TSS,Inflow
8.0,-1290174122_FL,TSS,Inflow
4.400000095367432,-1290174122_FL,TSS,Inflow
8.600000381469727,-1290174122_FL,TSS,Inflow
29.20000076293945,-1290174122_FL,TSS,Inflow
1.0,-1290174122_FL,TSS,Inflow
131.0,-1290174122_FL,TSS,Inflow
592.0,-1290174122_FL,TSS,Inflow
163.0,-1290174122_FL,TSS,Inflow
60.20000076293945,-1290174122_FL,TSS,Inflow
2.0,-1290174122_FL,TSS,Inflow
250.0,-1290174122_FL,TSS,Inflow
22.0,-1290174122_FL,TSS,Inflow
22.0,-1290174122_FL,TSS,Inflow
23.20000076293945,-1290174122_FL,TSS,Inflow
6.699999809265137,-1290174122_FL,TSS,Inflow
55.40000152587891,-1290174122_FL,TSS,Inflow
53.0,-1290174122_FL,TSS,Inflow
4.0,-1290174122_FL,TSS,Inflow
319.0,-1290174122_FL,TSS,Inflow
80.0,-1290174122_FL,TSS,Inflow
248.0,-1290174122_FL,TSS,Inflow
28.39999961853027,-1290174122_FL,TSS,Inflow
56.0,-1290174122_FL,TSS,Inflow
87.0,-1290174122_FL,TSS,Inflow
22.0,-1290174122_FL,TSS,Inflow
9.0,-1290174122_FL,TSS,Inflow
180.0,-1290174122_FL,TSS,Inflow
9.199999809265137,-1290174122_FL,TSS,Inflow
196.0,-1290174122_FL,TSS,Inflow
28.89999961853027,-1290174122_FL,TSS,Inflow
185.0,-1290174122_FL,TSS,Inflow
13.0,-1290174122_FL,TSS,Inflow
2.0,-1290174122_FL,TSS,Inflow
12.0,-1290174122_FL,TSS,Inflow
129.0,-1290174122_FL,TSS,Inflow
12.0,-1290174122_FL,TSS,Inflow
72.0,-1290174122_FL,TSS,Inflow
131.0,-1290174122_FL,TSS,Inflow
49.90000152587891,-1290174122_FL,TSS,Inflow
415.0,-1290174122_FL,TSS,Inflow
2.0,-1290174122_FL,TSS,Inflow
132.0,-1290174122_FL,TSS,Inflow
76.5999984741211,-1290174122_FL,TSS,Inflow
7.699999809265137,-1290174122_FL,TSS,Inflow
16.0,-1290174122_FL,TSS,Inflow
170.0,-1290174122_FL,TSS,Inflow
9.800000190734863,-1290174122_FL,TSS,Inflow
8.899999618530273,-1290174122_FL,TSS,Inflow
17.0,-1290174122_FL,TSS,Inflow
218.0,-1290174122_FL,TSS,Inflow
46.0,-1290174122_FL,TSS,Inflow
6.0,-1290174122_FL,TSS,Inflow
10.0,-1290174122_FL,TSS,Inflow
1.0,-1290174122_FL,TSS,Inflow
52.79999923706055,-1290174122_FL,TSS,Inflow
12.0,-1290174122_FL,TSS,Inflow
131.0,-1290174122_FL,TSS,Inflow
104.0,-1290174122_FL,TSS,Inflow
112.0,-1290174122_FL,TSS,Inflow
131.0,-1290174122_FL,TSS,Inflow
120.0,-1290174122_FL,TSS,Inflow
