EMC,Location,Analyte,Flow
23.0,-1290174122_FL,TSS,Outflow
5.0,-1290174122_FL,TSS,Outflow
7.099999904632568,-1290174122_FL,TSS,Outflow
10.0,-1290174122_FL,TSS,Outflow
3.0,-1290174122_FL,TSS,Outflow
10.0,-1290174122_FL,TSS,Outflow
3.0,-1290174122_FL,TSS,Outflow
12.39999961853027,-1290174122_FL,TSS,Outflow
8.0,-1290174122_FL,TSS,Outflow
8.0,-1290174122_FL,TSS,Outflow
1.0,-1290174122_FL,TSS,Outflow
3.0,-1290174122_FL,TSS,Outflow
3.0,-1290174122_FL,TSS,Outflow
3.0,-1290174122_FL,TSS,Outflow
4.0,-1290174122_FL,TSS,Outflow
3.0,-1290174122_FL,TSS,Outflow
3.0,-1290174122_FL,TSS,Outflow
9.699999809265137,-1290174122_FL,TSS,Outflow
8.0,-1290174122_FL,TSS,Outflow
7.0,-1290174122_FL,TSS,Outflow
10.5,-1290174122_FL,TSS,Outflow
2.0,-1290174122_FL,TSS,Outflow
28.0,-1290174122_FL,TSS,Outflow
4.0,-1290174122_FL,TSS,Outflow
3.0,-1290174122_FL,TSS,Outflow
7.5,-1290174122_FL,TSS,Outflow
9.100000381469727,-1290174122_FL,TSS,Outflow
11.5,-1290174122_FL,TSS,Outflow
13.69999980926514,-1290174122_FL,TSS,Outflow
5.300000190734863,-1290174122_FL,TSS,Outflow
12.5,-1290174122_FL,TSS,Outflow
6.0,-1290174122_FL,TSS,Outflow
5.0,-1290174122_FL,TSS,Outflow
16.60000038146973,-1290174122_FL,TSS,Outflow
20.70000076293945,-1290174122_FL,TSS,Outflow
20.29999923706055,-1290174122_FL,TSS,Outflow
7.0,-1290174122_FL,TSS,Outflow
3.0,-1290174122_FL,TSS,Outflow
16.70000076293945,-1290174122_FL,TSS,Outflow
7.0,-1290174122_FL,TSS,Outflow
15.89999961853027,-1290174122_FL,TSS,Outflow
9.600000381469727,-1290174122_FL,TSS,Outflow
16.0,-1290174122_FL,TSS,Outflow
29.39999961853027,-1290174122_FL,TSS,Outflow
5.0,-1290174122_FL,TSS,Outflow
11.0,-1290174122_FL,TSS,Outflow
15.0,-1290174122_FL,TSS,Outflow
3.0,-1290174122_FL,TSS,Outflow
19.0,-1290174122_FL,TSS,Outflow
9.0,-1290174122_FL,TSS,Outflow
3.0,-1290174122_FL,TSS,Outflow
9.5,-1290174122_FL,TSS,Outflow
2.0,-1290174122_FL,TSS,Outflow
12.10000038146973,-1290174122_FL,TSS,Outflow
8.0,-1290174122_FL,TSS,Outflow
30.79999923706055,-1290174122_FL,TSS,Outflow
2.0,-1290174122_FL,TSS,Outflow
5.0,-1290174122_FL,TSS,Outflow
3.0,-1290174122_FL,TSS,Outflow
47.0,-1290174122_FL,TSS,Outflow
10.69999980926514,-1290174122_FL,TSS,Outflow
15.0,-1290174122_FL,TSS,Outflow
19.0,-1290174122_FL,TSS,Outflow
11.0,-1290174122_FL,TSS,Outflow
7.300000190734863,-1290174122_FL,TSS,Outflow
5.099999904632568,-1290174122_FL,TSS,Outflow
49.29999923706055,-1290174122_FL,TSS,Outflow
1.0,-1290174122_FL,TSS,Outflow
9.899999618530273,-1290174122_FL,TSS,Outflow
5.0,-1290174122_FL,TSS,Outflow
6.0,-1290174122_FL,TSS,Outflow
4.0,-1290174122_FL,TSS,Outflow
2.0,-1290174122_FL,TSS,Outflow
0.02999999932944775,-1290174122_FL,TSS,Outflow
2.0,-1290174122_FL,TSS,Outflow
4.0,-1290174122_FL,TSS,Outflow
3.0,-1290174122_FL,TSS,Outflow
5.0,-1290174122_FL,TSS,Outflow
6.0,-1290174122_FL,TSS,Outflow
16.0,-1290174122_FL,TSS,Outflow
3.0,-1290174122_FL,TSS,Outflow
2.0,-1290174122_FL,TSS,Outflow
7.099999904632568,-1290174122_FL,TSS,Outflow
3.0,-1290174122_FL,TSS,Outflow
4.0,-1290174122_FL,TSS,Outflow
7.900000095367432,-1290174122_FL,TSS,Outflow
5.699999809265137,-1290174122_FL,TSS,Outflow
7.599999904632568,-1290174122_FL,TSS,Outflow
16.5,-1290174122_FL,TSS,Outflow
