EMC,Location,Analyte,Flow
0.1420000046491623,-1693589722_FL,Phosphorus,Inflow
0.1630000025033951,-1693589722_FL,Phosphorus,Inflow
0.1829999983310699,-1693589722_FL,Phosphorus,Inflow
0.04399999976158142,-1693589722_FL,Phosphorus,Inflow
0.07018999755382538,-1693589722_FL,Phosphorus,Inflow
0.09200000017881393,-1693589722_FL,Phosphorus,Inflow
0.05716999992728233,-1693589722_FL,Phosphorus,Inflow
0.3420000076293945,-1693589722_FL,Phosphorus,Inflow
0.248089998960495,-1693589722_FL,Phosphorus,Inflow
0.1253799945116043,-1693589722_FL,Phosphorus,Inflow
0.09940999746322632,-1693589722_FL,Phosphorus,Inflow
0.03099999949336052,-1693589722_FL,Phosphorus,Inflow
0.09799999743700027,-1693589722_FL,Phosphorus,Inflow
0.1093299984931946,-1693589722_FL,Phosphorus,Inflow
0.1449999958276749,-1693589722_FL,Phosphorus,Inflow
0.1143599972128868,-1693589722_FL,Phosphorus,Inflow
0.3779999911785126,-1693589722_FL,Phosphorus,Inflow
0.1285600066184998,-1693589722_FL,Phosphorus,Inflow
0.1749999970197678,-1693589722_FL,Phosphorus,Inflow
0.1136799976229668,-1693589722_FL,Phosphorus,Inflow
0.07654000073671341,-1693589722_FL,Phosphorus,Inflow
0.164680004119873,-1693589722_FL,Phosphorus,Inflow
0.1879999935626984,-1693589722_FL,Phosphorus,Inflow
0.1400000005960464,-1693589722_FL,Phosphorus,Inflow
0.1209999993443489,-1693589722_FL,Phosphorus,Inflow
0.197270005941391,-1693589722_FL,Phosphorus,Inflow
0.3779900074005127,-1693589722_FL,Phosphorus,Inflow
0.2010000050067902,-1693589722_FL,Phosphorus,Inflow
0.1110000014305115,-1693589722_FL,Phosphorus,Inflow
0.1509999930858612,-1693589722_FL,Phosphorus,Inflow
0.1589300036430359,-1693589722_FL,Phosphorus,Inflow
0.09099999815225601,-1693589722_FL,Phosphorus,Inflow
0.07083000242710114,-1693589722_FL,Phosphorus,Inflow
0.1379999965429306,-1693589722_FL,Phosphorus,Inflow
0.03299999982118607,-1693589722_FL,Phosphorus,Inflow
0.06869000196456909,-1693589722_FL,Phosphorus,Inflow
0.02199999988079071,-1693589722_FL,Phosphorus,Inflow
0.1710000038146973,-1693589722_FL,Phosphorus,Inflow
0.1469999998807907,-1693589722_FL,Phosphorus,Inflow
0.08500000089406967,-1693589722_FL,Phosphorus,Inflow
0.01600000075995922,-1693589722_FL,Phosphorus,Inflow
0.1679999977350235,-1693589722_FL,Phosphorus,Inflow
0.07500000298023224,-1693589722_FL,Phosphorus,Inflow
0.1180699989199638,-1693589722_FL,Phosphorus,Inflow
0.1949999928474426,-1693589722_FL,Phosphorus,Inflow
0.09600000083446503,-1693589722_FL,Phosphorus,Inflow
0.1107899993658066,-1693589722_FL,Phosphorus,Inflow
0.1269499957561493,-1693589722_FL,Phosphorus,Inflow
0.04100000113248825,-1693589722_FL,Phosphorus,Inflow
0.07699999958276749,-1693589722_FL,Phosphorus,Inflow
0.1103399991989136,-1693589722_FL,Phosphorus,Inflow
0.1188800036907196,-1693589722_FL,Phosphorus,Inflow
0.08399999886751175,-1693589722_FL,Phosphorus,Inflow
0.03200000151991844,-1693589722_FL,Phosphorus,Inflow
0.03599999845027924,-1693589722_FL,Phosphorus,Inflow
0.135000005364418,-1693589722_FL,Phosphorus,Inflow
0.119999997317791,-1693589722_FL,Phosphorus,Inflow
0.2280000001192093,-1693589722_FL,Phosphorus,Inflow
0.06599999964237213,-1693589722_FL,Phosphorus,Inflow
0.06700000166893005,-1693589722_FL,Phosphorus,Inflow
0.2569999992847443,-1693589722_FL,Phosphorus,Inflow
0.1509999930858612,-1693589722_FL,Phosphorus,Inflow
0.3109999895095825,-1693589722_FL,Phosphorus,Inflow
0.1509999930858612,-1693589722_FL,Phosphorus,Inflow
0.1630000025033951,-1693589722_FL,Phosphorus,Inflow
0.07784000039100647,-1693589722_FL,Phosphorus,Inflow
