EMC,Location,Analyte,Flow,Run
135.7135314941406,1376313964_MD,TSS,Outflow,1
11.00045871734619,1376313964_MD,TSS,Outflow,1
55.39252090454102,1376313964_MD,TSS,Outflow,1
11.24766063690186,1376313964_MD,TSS,Outflow,1
48.31020355224609,1376313964_MD,TSS,Outflow,1
5.640898704528809,1376313964_MD,TSS,Outflow,1
0.4196536839008331,1376313964_MD,TSS,Outflow,1
7.143613815307617,1376313964_MD,TSS,Outflow,1
9.256316184997559,1376313964_MD,TSS,Outflow,1
11.99515056610107,1376313964_MD,TSS,Outflow,1
7.883956432342529,1376313964_MD,TSS,Outflow,1
11.90097808837891,1376313964_MD,TSS,Outflow,1
6.333062648773193,1376313964_MD,TSS,Outflow,1
3.450056076049805,1376313964_MD,TSS,Outflow,1
7.022348880767822,1376313964_MD,TSS,Outflow,1
8.958105087280273,1376313964_MD,TSS,Outflow,2
12.85265827178955,1376313964_MD,TSS,Outflow,2
12.3939094543457,1376313964_MD,TSS,Outflow,2
4.911327838897705,1376313964_MD,TSS,Outflow,2
11.99515056610107,1376313964_MD,TSS,Outflow,2
8.484302520751953,1376313964_MD,TSS,Outflow,2
34.0808219909668,1376313964_MD,TSS,Outflow,2
6.018528461456299,1376313964_MD,TSS,Outflow,2
12.02256393432617,1376313964_MD,TSS,Outflow,2
3.533409357070923,1376313964_MD,TSS,Outflow,2
11.90097808837891,1376313964_MD,TSS,Outflow,2
1.518522500991821,1376313964_MD,TSS,Outflow,2
12.78384017944336,1376313964_MD,TSS,Outflow,2
0.6415463089942932,1376313964_MD,TSS,Outflow,2
11.00045871734619,1376313964_MD,TSS,Outflow,2
46.24837875366211,1376313964_MD,TSS,Outflow,3
4.911327838897705,1376313964_MD,TSS,Outflow,3
6.018528461456299,1376313964_MD,TSS,Outflow,3
34.0808219909668,1376313964_MD,TSS,Outflow,3
17.12287330627441,1376313964_MD,TSS,Outflow,3
0.6415463089942932,1376313964_MD,TSS,Outflow,3
13.3488712310791,1376313964_MD,TSS,Outflow,3
7.143613815307617,1376313964_MD,TSS,Outflow,3
12.02256393432617,1376313964_MD,TSS,Outflow,3
12.78384017944336,1376313964_MD,TSS,Outflow,3
8.000690460205078,1376313964_MD,TSS,Outflow,3
7.806877136230469,1376313964_MD,TSS,Outflow,3
12.85265827178955,1376313964_MD,TSS,Outflow,3
7.883956432342529,1376313964_MD,TSS,Outflow,3
8.484302520751953,1376313964_MD,TSS,Outflow,3
12.3939094543457,1376313964_MD,TSS,Outflow,4
0.6415463089942932,1376313964_MD,TSS,Outflow,4
46.24837875366211,1376313964_MD,TSS,Outflow,4
0.7426741123199463,1376313964_MD,TSS,Outflow,4
1.330178618431091,1376313964_MD,TSS,Outflow,4
8.484302520751953,1376313964_MD,TSS,Outflow,4
9.256316184997559,1376313964_MD,TSS,Outflow,4
11.24766063690186,1376313964_MD,TSS,Outflow,4
11.90097808837891,1376313964_MD,TSS,Outflow,4
6.018528461456299,1376313964_MD,TSS,Outflow,4
8.958105087280273,1376313964_MD,TSS,Outflow,4
7.80449914932251,1376313964_MD,TSS,Outflow,4
59.70108413696289,1376313964_MD,TSS,Outflow,4
8.074172973632812,1376313964_MD,TSS,Outflow,4
8.000690460205078,1376313964_MD,TSS,Outflow,4
59.70108413696289,1376313964_MD,TSS,Outflow,5
34.0808219909668,1376313964_MD,TSS,Outflow,5
3.450056076049805,1376313964_MD,TSS,Outflow,5
7.143613815307617,1376313964_MD,TSS,Outflow,5
1.518522500991821,1376313964_MD,TSS,Outflow,5
