EMC,Location,Analyte,Flow,Run
15.41035461425781,1376313964_MD,TSS,Inflow,1
38.17102432250977,1376313964_MD,TSS,Inflow,1
36.54238891601562,1376313964_MD,TSS,Inflow,1
7.2366042137146,1376313964_MD,TSS,Inflow,1
24.27870178222656,1376313964_MD,TSS,Inflow,1
24.01384353637695,1376313964_MD,TSS,Inflow,2
95.10867309570312,1376313964_MD,TSS,Inflow,2
26.70804405212402,1376313964_MD,TSS,Inflow,2
183.0120849609375,1376313964_MD,TSS,Inflow,2
25.09799957275391,1376313964_MD,TSS,Inflow,2
30.1450252532959,1376313964_MD,TSS,Inflow,3
54.27834701538086,1376313964_MD,TSS,Inflow,3
11.49191951751709,1376313964_MD,TSS,Inflow,3
14.71730804443359,1376313964_MD,TSS,Inflow,3
159.7589263916016,1376313964_MD,TSS,Inflow,3
34.7114143371582,1376313964_MD,TSS,Inflow,4
14.09832382202148,1376313964_MD,TSS,Inflow,4
9.717366218566895,1376313964_MD,TSS,Inflow,4
6.639121532440186,1376313964_MD,TSS,Inflow,4
1.024119734764099,1376313964_MD,TSS,Inflow,4
30.75008010864258,1376313964_MD,TSS,Inflow,5
14.75438690185547,1376313964_MD,TSS,Inflow,5
30.8648509979248,1376313964_MD,TSS,Inflow,5
213.3828887939453,1376313964_MD,TSS,Inflow,5
25.83071136474609,1376313964_MD,TSS,Inflow,5
44.167236328125,1376313964_MD,TSS,Inflow,6
11.75971984863281,1376313964_MD,TSS,Inflow,6
47.32344818115234,1376313964_MD,TSS,Inflow,6
8.484302520751953,1376313964_MD,TSS,Inflow,6
54.62812805175781,1376313964_MD,TSS,Inflow,6
4.081028938293457,1376313964_MD,TSS,Inflow,7
21.23547554016113,1376313964_MD,TSS,Inflow,7
16.12105751037598,1376313964_MD,TSS,Inflow,7
8.484302520751953,1376313964_MD,TSS,Inflow,7
9.717366218566895,1376313964_MD,TSS,Inflow,7
213.3828887939453,1376313964_MD,TSS,Inflow,8
21.3803653717041,1376313964_MD,TSS,Inflow,8
39.33528137207031,1376313964_MD,TSS,Inflow,8
70.15808868408203,1376313964_MD,TSS,Inflow,8
961.4052124023438,1376313964_MD,TSS,Inflow,8
40.6373291015625,1376313964_MD,TSS,Inflow,9
114.5155029296875,1376313964_MD,TSS,Inflow,9
9.511364936828613,1376313964_MD,TSS,Inflow,9
24.01384353637695,1376313964_MD,TSS,Inflow,9
31.45407867431641,1376313964_MD,TSS,Inflow,9
17.97506713867188,1376313964_MD,TSS,Inflow,10
95.10867309570312,1376313964_MD,TSS,Inflow,10
15.88562774658203,1376313964_MD,TSS,Inflow,10
30.51631355285645,1376313964_MD,TSS,Inflow,10
