,N,Quartile,median,std,rpd,Location,Flow,Analyte,NumObservations,NumObservationsBelowDetect,NearMedianDetectionLimit,skewnessCategory,distributionCategory,changeRPD,percentOriginal
0,n=5,0.1,7.2,2.492299836888393,28.36374986764244,1671569331_MN,Outflow,TSS,52,0,0,heavy_right_skew,IGAMMA,0.0,9.615384615384617
1,n=5,0.25,9.0,3.425751822753977,21.87864095356108,1671569331_MN,Outflow,TSS,52,0,0,heavy_right_skew,IGAMMA,0.0,9.615384615384617
2,n=5,0.5,10.0,6.45844152515665,27.177388600986557,1671569331_MN,Outflow,TSS,52,0,0,heavy_right_skew,IGAMMA,0.0,9.615384615384617
3,n=5,0.75,20.0,14.498610810379796,45.34684619444017,1671569331_MN,Outflow,TSS,52,0,0,heavy_right_skew,IGAMMA,0.0,9.615384615384617
4,n=5,0.9,32.400000000000006,30.160012148963915,52.65106069985514,1671569331_MN,Outflow,TSS,52,0,0,heavy_right_skew,IGAMMA,0.0,9.615384615384617
5,n=10,0.1,6.9,1.8088471067813943,25.85759259176773,1671569331_MN,Outflow,TSS,52,0,0,heavy_right_skew,IGAMMA,2.5061572758747097,19.230769230769234
6,n=10,0.25,9.0,1.6653574935017177,13.55385403337403,1671569331_MN,Outflow,TSS,52,0,0,heavy_right_skew,IGAMMA,8.324786920187051,19.230769230769234
7,n=10,0.5,11.0,3.9114255072796658,20.78847948431658,1671569331_MN,Outflow,TSS,52,0,0,heavy_right_skew,IGAMMA,6.3889091166699785,19.230769230769234
8,n=10,0.75,22.0,10.516194973155777,32.23465607323145,1671569331_MN,Outflow,TSS,52,0,0,heavy_right_skew,IGAMMA,13.11219012120872,19.230769230769234
9,n=10,0.9,35.099999999999994,21.630242743952838,42.15059313705491,1671569331_MN,Outflow,TSS,52,0,0,heavy_right_skew,IGAMMA,10.500467562800225,19.230769230769234
10,n=15,0.1,6.4,1.4627744796641455,20.228337788224852,1671569331_MN,Outflow,TSS,52,0,0,heavy_right_skew,IGAMMA,5.629254803542878,28.846153846153843
11,n=15,0.25,8.5,1.055904289097962,9.526065139971,1671569331_MN,Outflow,TSS,52,0,0,heavy_right_skew,IGAMMA,4.027788893403031,28.846153846153843
12,n=15,0.5,10.0,2.8765341815795606,14.899275145555707,1671569331_MN,Outflow,TSS,52,0,0,heavy_right_skew,IGAMMA,5.889204338760871,28.846153846153843
13,n=15,0.75,22.5,6.753999408945196,24.491233160743292,1671569331_MN,Outflow,TSS,52,0,0,heavy_right_skew,IGAMMA,7.743422912488157,28.846153846153843
14,n=15,0.9,39.99999999999999,15.232786409702165,31.871170251320756,1671569331_MN,Outflow,TSS,52,0,0,heavy_right_skew,IGAMMA,10.279422885734157,28.846153846153843
15,n=20,0.1,6.0,1.4174743408661863,19.57740312331147,1671569331_MN,Outflow,TSS,52,0,0,heavy_right_skew,IGAMMA,0.6509346649133825,38.46153846153847
16,n=20,0.25,8.75,0.8551639379215211,7.589056221605733,1671569331_MN,Outflow,TSS,52,0,0,heavy_right_skew,IGAMMA,1.9370089183652661,38.46153846153847
17,n=20,0.5,10.5,2.196967075005293,12.478668102931737,1671569331_MN,Outflow,TSS,52,0,0,heavy_right_skew,IGAMMA,2.4206070426239705,38.46153846153847
18,n=20,0.75,23.25,5.992136024680729,20.802212073944997,1671569331_MN,Outflow,TSS,52,0,0,heavy_right_skew,IGAMMA,3.689021086798295,38.46153846153847
19,n=20,0.9,39.50000000000002,14.261214932209862,29.103825439039888,1671569331_MN,Outflow,TSS,52,0,0,heavy_right_skew,IGAMMA,2.767344812280868,38.46153846153847
20,n=25,0.1,6.0,1.148766769270577,16.38183637822579,1671569331_MN,Outflow,TSS,52,0,0,heavy_right_skew,IGAMMA,3.1955667450856815,48.07692307692308
21,n=25,0.25,9.0,0.7036663219063214,6.931205480600883,1671569331_MN,Outflow,TSS,52,0,0,heavy_right_skew,IGAMMA,0.6578507410048502,48.07692307692308
22,n=25,0.5,10.0,1.7378262514303093,10.31950039880305,1671569331_MN,Outflow,TSS,52,0,0,heavy_right_skew,IGAMMA,2.159167704128686,48.07692307692308
23,n=25,0.75,24.0,4.66643624777078,15.12569847003982,1671569331_MN,Outflow,TSS,52,0,0,heavy_right_skew,IGAMMA,5.6765136039051765,48.07692307692308
24,n=25,0.9,42.80000000000001,12.497447569464063,25.104114071893196,1671569331_MN,Outflow,TSS,52,0,0,heavy_right_skew,IGAMMA,3.9997113671466913,48.07692307692308
